axis,axis_title,score,n_sent,date,channel,hq,layer,relevance,stance,title,quote,url,file
A,AX/DX 개념 경계 — AX를 DX와 구분하거나 'DX의 심화'로 규정하는 발언,3.5,1,,AI 전환공식 김건우,KW,(미분류),ax_core,anti_washing,"AI 전환(AX) 시대, 어떤 직무가 끝까지 살아남을까?ㅣ『AI 전환 절대 공식』저자 김건우",DX 전략 기획하고 어떤 차이냐라고 말하면 중요도가 조금 더 체감되게 많이 바뀌었다라고 말씀드릴 수 있습니다,https://www.youtube.com/watch?v=7s8O1R8p0Rk,"transcripts/2026-07-18/AI_전환(AX)_시대,_어떤_직무가_끝까지_살아남을까ㅣ『AI_전환_절대_공식』저자_김건우__7s8O1R8p0Rk.md"
A,AX/DX 개념 경계 — AX를 DX와 구분하거나 'DX의 심화'로 규정하는 발언,2.5,1,,유일한 기업전략,KW,(미분류),ax_core,anti_washing,AI 도입 지원금 2억 원? AX 지원사업 핵심만 정리했습니다,정부에선 현재 DX라고 하는 지원 사업을 진행했었던 걸 AX라고 하는 형태로 AI 전환하는 기업들에 대해서 지원해 [음악] 주는 제도로 변경됐습니다,https://www.youtube.com/watch?v=8gDnDY1cTtY,transcripts/2026-07-21/AI_도입_지원금_2억_원_AX_지원사업_핵심만_정리했습니다__8gDnDY1cTtY.md
A,AX/DX 개념 경계 — AX를 DX와 구분하거나 'DX의 심화'로 규정하는 발언,2.5,1,,산업통상부 and 한국산업단지공단,KW,(미분류),ax_core,neutral,Opportunity Opens the Moment You Know! Mastering AI Transformation in Manufacturing | TALK-Shooti...,&gt;&gt; 그러면 DX하고 AX는 좀 어떤 어떤 관계입니까?,https://www.youtube.com/watch?v=M3EodRVoq_w,transcripts/2026-07-21/Opportunity_Opens_the_Moment_You_Know!_Mastering_AI_Transfor__M3EodRVoq_w.md
A,AX/DX 개념 경계 — AX를 DX와 구분하거나 'DX의 심화'로 규정하는 발언,2.5,1,,메타코드M,KW,(미분류),ax_core,anti_washing,The Secret to Successful AI Transition: A Step-by-Step AX Strategy Guide - [Metacode M],그까 데이터도 축적하고 그 당시에는 표준하고 기준용보도 잘 잡았지만 결국에는 거버넌스 차원에서 잘 정리가 돼야 쉽게서 헛돈 쓰지 않은 그러니까 1일성으로 끝나지 않은 DX AX 체계가 만들어진다라고 말씀드릴 수 있습니다,https://www.youtube.com/watch?v=wdqRyiqH_OI,transcripts/2026-07-21/The_Secret_to_Successful_AI_Transition_A_Step-by-Step_AX_Str__wdqRyiqH_OI.md
A,AX/DX 개념 경계 — AX를 DX와 구분하거나 'DX의 심화'로 규정하는 발언,2.5,1,,"장동희TV, 유튜브강사, 디지털복지사",KW,(미분류),ax_core,neutral,AX란 무엇인가  시니어를 위한 인공지능 전환가이드,그렇다면 우리가 예전에 자주 듣던 dx와 새로운 ax는 무엇이 다를까요?,https://www.youtube.com/watch?v=exmuGNCG00g,transcripts/2026-07-23/AX란_무엇인가_시니어를_위한_인공지능_전환가이드__exmuGNCG00g.md
A,AX/DX 개념 경계 — AX를 DX와 구분하거나 'DX의 심화'로 규정하는 발언,2.5,1,2026-04-27,SAP,,,,,"How NEC Is Becoming an AI-Native Enterprise with SAP, RISE with SAP and Business AI","마지막으로, 디지털 전환에서 AI 전환에 이르기까지, AI 분야의 선두주자인 NEC는 고객과 일본 사회의 발전에 기여하기 위해 새로운 변혁의 물결에 나서고 있습니다 .",https://www.youtube.com/watch?v=6utLfKSBIHg,"transcripts/channels/SAP/How_NEC_Is_Becoming_an_AI-Native_Enterprise_with_SAP,_RISE_w__6utLfKSBIHg.md"
A,AX/DX 개념 경계 — AX를 DX와 구분하거나 'DX의 심화'로 규정하는 발언,2.5,1,2025-09-12,ServiceNow,US,데이터·컨텍스트·거버넌스,ax_core,washing,Introducing the ServiceNow AI Platform Zurich release,"그러므로 앞으로 AI 전환, 디지털 전환 여정에 있다면 서비스나우(ServiceNow) 환경이 기본이 될 것입니다",https://www.youtube.com/watch?v=D2CpKOknTSo,transcripts/channels/ServiceNow/Introducing_the_ServiceNow_AI_Platform_Zurich_release__D2CpKOknTSo.md
A,AX/DX 개념 경계 — AX를 DX와 구분하거나 'DX의 심화'로 규정하는 발언,2.5,1,2026-04-29,McKinsey & Company,US,컨설팅·전략,ax_core,anti_washing,Rewired To Win: Reimagining the Enterprise With Tech and AI,왜냐하면 우리는 이 책의 1판과 2판을 집필할 때 이것이 단순히 변화를 위한 디지털 전환 이나 AI 전환이 아니라는 점을 매우 명확히 했기 때문입니다 .,https://www.youtube.com/watch?v=HoHFZ-Fzu_g,transcripts/channels/McKinsey_&_Company/Rewired_To_Win_Reimagining_the_Enterprise_With_Tech_and_AI__HoHFZ-Fzu_g.md
A,AX/DX 개념 경계 — AX를 DX와 구분하거나 'DX의 심화'로 규정하는 발언,2.5,1,,삼성SDS AX,KW,(미분류),ax_core,anti_washing,AI-Native 기업으로 전환 전략과 사례,저희도 A 센터가 있고 어 삼성전자 DS에도 AI 센터가 있고 어 삼성전자 DX 부분 수원에는 NTX 부분에는 A AI 팀이 AX 팀이 생겼고요,https://www.youtube.com/watch?v=Y-ApGj-9ceI,transcripts/2026-07-26/AI-Native_기업으로_전환_전략과_사례__Y-ApGj-9ceI.md
A,AX/DX 개념 경계 — AX를 DX와 구분하거나 'DX의 심화'로 규정하는 발언,2.5,1,,메타코드M,KW,(미분류),ax_core,anti_washing,26 Years of Survival Keyword AX (Great AI Transformation): We’ll Tell You Everything in Just One ...,오늘은 사실 그 직함을 떠나서이 제목처럼 아마 AI 트랜스포메이션 작년만에도 사실 AI 전환 그리고 AI 자체에 대해서 조금 많이 고민을 했다고 그러면 어 저희 DX 때 이후에 ax라는 단어에 대해서 조금 더 저희가 전략 그리고 더 나아가서 기술보다는 업무 재석이라는 어떻게 보면 제로베이스 think킹이라는 관점의 방법론에 대해서 조금 더 말씀드리도록 하겠습니다,https://www.youtube.com/watch?v=VRYJJJBqsDE,transcripts/2026-07-18/26_Years_of_Survival_Keyword_AX_(Great_AI_Transformation)_We__VRYJJJBqsDE.md
A,AX/DX 개념 경계 — AX를 DX와 구분하거나 'DX의 심화'로 규정하는 발언,2.5,1,,AI 전환공식 김건우,KW,(미분류),ax_core,neutral,AX (AI 전환) 제대로 모르면 망합니다 | 개념·사례·원리 완벽 정리 (AI 전환 절대공식 저자),그때 DT가 DX로 바뀌면서 AX라는 단어도 친숙해졌을 겁니다,https://www.youtube.com/watch?v=Kaaq7_9vzYs,transcripts/2026-07-18/AX_(AI_전환)_제대로_모르면_망합니다_개념·사례·원리_완벽_정리_(AI_전환_절대공식_저자)__Kaaq7_9vzYs.md
A,AX/DX 개념 경계 — AX를 DX와 구분하거나 'DX의 심화'로 규정하는 발언,2.5,1,,The Tech Trek,KW,(미분류),ax_core,anti_washing,Enterprise AI Adoption in 2025: What Actually Works,like the digital transformation all that work even though digital transformation which was such a hype term 3 years ago maybe is out of fashion now like all the things that companies were doing there around digitizing and moving core operations and and all the goodness that came out of that is really foundational for AI like you're not going to go from being a company that is faxing information between departments to all of a sudden being a fully autonomous AI agent run business because you have to build on top like like technology works in layers.,https://www.youtube.com/watch?v=9MkMQ6zkjLw,transcripts/2026-07-18/Enterprise_AI_Adoption_in_2025_What_Actually_Works__9MkMQ6zkjLw.md
A,AX/DX 개념 경계 — AX를 DX와 구분하거나 'DX의 심화'로 규정하는 발언,2.5,1,,코딩알려주는누나,KW,(미분류),ax_core,anti_washing,"What Corporate Giants Are Really Like, According to an AI Instructor | Why They Waste Money and F...",그래서 AX 때는 DX보다 격차 더 심한데 진짜 투자 많이 하는 데는 돈 다 들려 가지고 막 전사단위로 에이전트 교육시키고 근데 이제 안 쓰는 데는 그냥 뭐 에이전트 필요 없다,https://www.youtube.com/watch?v=Ih32CEOx2gM,"transcripts/2026-07-18/What_Corporate_Giants_Are_Really_Like,_According_to_an_AI_In__Ih32CEOx2gM.md"
A,AX/DX 개념 경계 — AX를 DX와 구분하거나 'DX의 심화'로 규정하는 발언,2.5,1,,한국산업단지공단,KW,(미분류),ax_core,neutral,아는 순간 기회가 열린다! 제조업 AI 전환 완전 정복 | TALK 쏘는 M.AX,&gt;&gt; 그러면 DX하고 AX는 좀 어떤 어떤 관계입니까?,https://www.youtube.com/watch?v=FaMWb3JuvbI,transcripts/2026-07-18/아는_순간_기회가_열린다!_제조업_AI_전환_완전_정복_TALK_쏘는_M.AX__FaMWb3JuvbI.md
B,측정 공백 — DX 지표로 안 잡히는 것(생성성·피드백 루프 속도·의사결정 위임),11.5,3,2024-05-24,Pinecone,US,데이터·컨텍스트·거버넌스,ax_core,anti_washing,Build RAG Pipeline Safeguards with Evaluation and Monitoring,"즉, 기존 지표들이 LLM보다 더 나은 성능을 보일 수 있다는 것을 증명할 수 있다면 말입니다",https://www.youtube.com/watch?v=GRb94_0sTQI,transcripts/channels/Pinecone/Build_RAG_Pipeline_Safeguards_with_Evaluation_and_Monitoring__GRb94_0sTQI.md
B,측정 공백 — DX 지표로 안 잡히는 것(생성성·피드백 루프 속도·의사결정 위임),11.5,3,2024-05-24,Pinecone,US,데이터·컨텍스트·거버넌스,ax_core,anti_washing,Build RAG Pipeline Safeguards with Evaluation and Monitoring,"우리가 선택하고 연구해 온, 그리고 가장 흥미롭고 유망한 방향은 기존 지표들을 조합하고 약간씩 수정하여 LLM을 판단 지표로 활용하는 것입니다",https://www.youtube.com/watch?v=GRb94_0sTQI,transcripts/channels/Pinecone/Build_RAG_Pipeline_Safeguards_with_Evaluation_and_Monitoring__GRb94_0sTQI.md
B,측정 공백 — DX 지표로 안 잡히는 것(생성성·피드백 루프 속도·의사결정 위임),11.5,3,2024-05-24,Pinecone,US,데이터·컨텍스트·거버넌스,ax_core,anti_washing,Build RAG Pipeline Safeguards with Evaluation and Monitoring,"또한, 대규모 언어 모델 기반의 지표를 사용할 때는 이러한 지표들이 기존의 다른 지표들보다 우수할 것이라는 것은 당연한 전제입니다",https://www.youtube.com/watch?v=GRb94_0sTQI,transcripts/channels/Pinecone/Build_RAG_Pipeline_Safeguards_with_Evaluation_and_Monitoring__GRb94_0sTQI.md
B,측정 공백 — DX 지표로 안 잡히는 것(생성성·피드백 루프 속도·의사결정 위임),7.0,2,2026-02-27,Cohere,CA,파운데이션 모델,ax_adjacent,neutral,David Vilar - Beyond the 55  Scaling Multilingualism with TranslateGemma,"CHF, 26, 27, 27과 같은 지표들이 100개, 200개 언어에 적용될 수 있게 되면 더 이상 다른 지표가 필요하지 않게 될 것입니다",https://www.youtube.com/watch?v=MjDiLu2Z-78,transcripts/channels/Cohere/David_Vilar_-_Beyond_the_55_Scaling_Multilingualism_with_Tra__MjDiLu2Z-78.md
B,측정 공백 — DX 지표로 안 잡히는 것(생성성·피드백 루프 속도·의사결정 위임),7.0,2,2026-02-27,Cohere,CA,파운데이션 모델,ax_adjacent,neutral,David Vilar - Beyond the 55  Scaling Multilingualism with TranslateGemma,"여러 차례 사람의 평가를 거친 후, CHF, 파란색, 그리고 다른 지표들과 사람 평가 간의 상관관계를 비교했습니다",https://www.youtube.com/watch?v=MjDiLu2Z-78,transcripts/channels/Cohere/David_Vilar_-_Beyond_the_55_Scaling_Multilingualism_with_Tra__MjDiLu2Z-78.md
B,측정 공백 — DX 지표로 안 잡히는 것(생성성·피드백 루프 속도·의사결정 위임),7.0,2,2024-09-25,Scale AI,US,컨설팅·전략,ax_core,anti_washing,Scale AI: Measuring the Success of Your AI Projects | ALL IN 2024,매출 관리 단계가 있다면 또 다른 지표를 추가하게 됩니다,https://www.youtube.com/watch?v=eVRixMTND2o,transcripts/channels/Scale_AI/Scale_AI_Measuring_the_Success_of_Your_AI_Projects_ALL_IN_20__eVRixMTND2o.md
B,측정 공백 — DX 지표로 안 잡히는 것(생성성·피드백 루프 속도·의사결정 위임),7.0,2,2024-09-25,Scale AI,US,컨설팅·전략,ax_core,anti_washing,Scale AI: Measuring the Success of Your AI Projects | ALL IN 2024,처리량이나 용량 같은 다른 지표에도 동일하게 적용됩니다,https://www.youtube.com/watch?v=eVRixMTND2o,transcripts/channels/Scale_AI/Scale_AI_Measuring_the_Success_of_Your_AI_Projects_ALL_IN_20__eVRixMTND2o.md
B,측정 공백 — DX 지표로 안 잡히는 것(생성성·피드백 루프 속도·의사결정 위임),3.5,1,,Paul Sandor,,,,,Why Businesses Fail to Adopt AI (don't be one of them),"KPI는 항상 모니터링해야 하며, 그 결과를 바탕으로 의사결정을 내리고 사업에서 무엇을 바꾸고 무엇을 바꾸지 말아야 할지 결정해야 합니다",https://www.youtube.com/watch?v=PylcCnylZPQ,transcripts/2026-08-03/Why_Businesses_Fail_to_Adopt_AI_(don't_be_one_of_them)__PylcCnylZPQ.md
B,측정 공백 — DX 지표로 안 잡히는 것(생성성·피드백 루프 속도·의사결정 위임),3.5,1,2024-06-13,Anthropic,,,,,Scaling interpretability,"때로는 올바른 메트릭을 플로팅하거나 행렬의 초기화 방식을 바꾸는 것만으로도 학습 속도를 5배까지 높일 수 있는 경우도 있고, 병렬화를 통해 학습 속도를 5배까지 높여야 할 수도 있죠",https://www.youtube.com/watch?v=sQar5NNGbw4,transcripts/channels/Anthropic/Scaling_interpretability__sQar5NNGbw4.md
B,측정 공백 — DX 지표로 안 잡히는 것(생성성·피드백 루프 속도·의사결정 위임),3.5,1,2026-05-20,Salesforce,US,엔터프라이즈 앱,ax_core,neutral,What Agentblazers Learned about Agent Orchestration & Control,왜냐하면 그게 고객 만족도(CSAT) 와 다른 지표들에 영향을 미치기 때문이죠,https://www.youtube.com/watch?v=936ghp-D7Lw,transcripts/channels/Salesforce/What_Agentblazers_Learned_about_Agent_Orchestration_&_Contro__936ghp-D7Lw.md
B,측정 공백 — DX 지표로 안 잡히는 것(생성성·피드백 루프 속도·의사결정 위임),3.5,1,2026-04-21,Accenture,IE,엔터프라이즈 앱,ax_core,anti_washing,The Skills Mismatch Economy | How AI is reshaping skill demand,"에릭이 이 부분을 조금 언급했던 것 같은데, 이 지표가 다른 지표들과 다른 점은 무엇인가요 ?",https://www.youtube.com/watch?v=HmuEoDwZnqg,transcripts/channels/Accenture/The_Skills_Mismatch_Economy_How_AI_is_reshaping_skill_demand__HmuEoDwZnqg.md
B,측정 공백 — DX 지표로 안 잡히는 것(생성성·피드백 루프 속도·의사결정 위임),3.5,1,2026-07-08,IBM Technology,US,에이전트·개발도구,ax_adjacent,washing,"Fable 5, GPT-5.6 and the high stakes of AI safeguards. Agentic ransomware, ClickFix reigns supreme","그렇다면 그것도 또 다른 지표가 되겠지만, 사람 조작자도 성공한다면 똑같이 재현할 수 있을 거라고 생각합니다",https://www.youtube.com/watch?v=HQDT_1OXUuU,"transcripts/channels/IBM_Technology/Fable_5,_GPT-5.6_and_the_high_stakes_of_AI_safeguards._Agent__HQDT_1OXUuU.md"
B,측정 공백 — DX 지표로 안 잡히는 것(생성성·피드백 루프 속도·의사결정 위임),3.5,1,2026-07-27,Microsoft,US,에이전트·개발도구,ax_core,anti_washing,The future of work has no org chart | Microsoft Katy George,"what that means is that it is hard to measure the returns, we're trying to create more standards around some of those other metrics and how you actually think about accounting for and acknowledging, recognizing, kind of the growth and innovation benefits.",https://www.youtube.com/watch?v=r4qZz66GlNQ,transcripts/channels/Microsoft/The_future_of_work_has_no_org_chart_Microsoft_Katy_George__r4qZz66GlNQ.md
B,측정 공백 — DX 지표로 안 잡히는 것(생성성·피드백 루프 속도·의사결정 위임),3.5,1,2026-01-14,Snowflake,US,데이터·컨텍스트·거버넌스,ax_adjacent,anti_washing,End Data Disparity: Using Geospatial Data To Improve Cities,앞으로는 모든 국가에 대해 서로 다른 지표를 사용할 필요가 없어야 합니다,https://www.youtube.com/watch?v=YFTTMP6meVQ,transcripts/channels/Snowflake/End_Data_Disparity_Using_Geospatial_Data_To_Improve_Cities__YFTTMP6meVQ.md
B,측정 공백 — DX 지표로 안 잡히는 것(생성성·피드백 루프 속도·의사결정 위임),3.5,1,2025-02-18,Weights & Biases,US,에이전트·개발도구,ax_core,neutral,Fine-tuning Models with W&B Weave for better performance,한 지표에서 개선이 이루어지더라도 다른 지표에서는 퇴보하지 않는지 확인할 수 있습니다,https://www.youtube.com/watch?v=P9d7YBYhbtI,transcripts/channels/Weights_&_Biases/Fine-tuning_Models_with_W&B_Weave_for_better_performance__P9d7YBYhbtI.md
B,측정 공백 — DX 지표로 안 잡히는 것(생성성·피드백 루프 속도·의사결정 위임),3.5,1,2025-11-24,Cohere,CA,파운데이션 모델,ax_adjacent,anti_washing,Chang Shi   FLAM  Scaling Latent Action World Models with Factorization,저희가 사용하는 또 다른 지표는 제어 가능성입니다,https://www.youtube.com/watch?v=YyTNinoOrfA,transcripts/channels/Cohere/Chang_Shi_FLAM_Scaling_Latent_Action_World_Models_with_Facto__YyTNinoOrfA.md
B,측정 공백 — DX 지표로 안 잡히는 것(생성성·피드백 루프 속도·의사결정 위임),3.5,1,2026-04-24,Cohere,CA,파운데이션 모델,ax_core,anti_washing,Jiafei Duan  - Building Robotics Foundation Model with Reasoning in the loop,"문제는 이것이 일반화될 수 있는지 여부이며, 이를 검증하기 위해 세 가지 서로 다른 지표를 사용하고, 훈련 데이터 세트에 포함되지 않았던 분포 외 작업 평균을 평가합니다",https://www.youtube.com/watch?v=ZB5IAlFvt1c,transcripts/channels/Cohere/Jiafei_Duan_-_Building_Robotics_Foundation_Model_with_Reason__ZB5IAlFvt1c.md
